INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
Edmonton Trail and 12 Avenue NE,Two vehicle incident.,07/01/2017 10:49:48 PM,07/01/2017 10:50:27 PM,NW,-114.056056988916,51.0633066600026,"(51.063306660003, -114.056056988916)",1
Northbound Deerfoot Trail at McKnight Boulevard NE,Stalled vehicle,02/17/2017 04:47:21 PM,02/17/2017 04:52:02 PM,NE,-114.04214133969,51.0980446650932,"(51.098044665093, -114.04214133969)",1
8 Avenue at 36 Street SE,Traffic signals are flashing red. Drive with caution.,05/21/2017 02:29:55 PM,05/21/2017 02:33:37 PM,SE,-113.981609332822,51.0451431516647,"(51.045143151665, -113.981609332822)",1
Eastbound Airport Trail at 19 Street NE,Two vehicle incident.,06/12/2017 11:59:23 PM,06/13/2017 12:26:01 AM,NE,-114.013414246829,51.1394313335683,"(51.139431333568, -114.013414246829)",1
Elbow Drive at Glenmore Trail SW,Multi-vehicle incident. .,05/24/2017 09:06:46 PM,05/24/2017 09:25:52 PM,SW,-114.083916014515,50.9946277261426,"(50.994627726143, -114.083916014515)",1
Northbound 14 Street approaching Heritage Drive SW,2 vehicle incident,04/05/2017 06:26:03 PM,04/05/2017 06:27:14 PM,SW,-114.09469972554,50.9786184028559,"(50.978618402856, -114.09469972554)",1
Shaganappi Trail at Northland Drive NW,Two vehicle incident.,05/03/2017 04:51:18 PM,05/03/2017 04:52:50 PM,NW,-114.14287248602,51.1026389615686,"(51.102638961569, -114.14287248602)",1
Northbound Deerfoot Trail approaching Southland Drive SE,Single vehicle incident.,06/08/2017 07:18:35 AM,06/08/2017 07:21:31 AM,SE,-114.036221957794,50.9705895302783,"(50.970589530278, -114.036221957794)",1
Southbound Deerfoot Trail approaching Glenmore Trail SE,Multi vehicle incident in the left lane,02/15/2017 03:45:50 PM,02/15/2017 03:50:41 PM,SE,-114.039173086226,50.9941566757218,"(50.994156675722, -114.039173086226)",1
Westbound Canyon Meadows Drive approaching Acadia Drive SE,Single vehicle incident,02/16/2017 03:49:02 PM,02/16/2017 03:51:30 PM,SE,-114.04883864707,50.9297584753216,"(50.929758475322, -114.04883864707)",1
Southbound 36 Street at Whitehorn Drive NE,Multi-vehicle incident.,07/04/2017 06:44:02 PM,07/04/2017 06:55:20 PM,NE,-113.981963502793,51.0849655177715,"(51.084965517772, -113.981963502793)",1
Centre Street and 12 Avenue NW,Single vehicle incident.,06/22/2017 12:19:17 PM,06/22/2017 12:19:54 PM,NW,-114.062522832181,51.0633476098558,"(51.063347609856, -114.062522832181)",1
Sarcee Trail at Country Hills Boulevard NW,2 vehicle incident.,03/29/2017 06:02:46 PM,03/29/2017 06:11:50 PM,NW,-114.164924086726,51.1376129285069,"(51.137612928507, -114.164924086726)",1
Southbound 19 Street at Airport Trail NE,2 vehicle incident,03/19/2017 11:17:13 AM,03/19/2017 11:18:22 AM,NE,-114.013414246829,51.1394313335683,"(51.139431333568, -114.013414246829)",1
Northbound 36 Street at 80 Avenue NE,Two vehicle incident.,07/27/2017 10:29:33 AM,07/27/2017 10:31:15 AM,NE,-113.981619125354,51.1252146885069,"(51.125214688507, -113.981619125354)",1
Memorial Drive at 68 Street NE,2 vehicle incident.,03/10/2017 01:41:36 PM,03/10/2017 01:53:02 PM,NE,-113.935553325751,51.052473506141,"(51.052473506141, -113.935553325751)",1
80 Avenue and Taralake Wy NE,Two vehicle incident.,07/08/2017 07:25:40 PM,07/08/2017 07:26:00 PM,NW,-113.927215793696,51.1251975297462,"(51.125197529746, -113.927215793696)",1
Bow Bottom Trail and 153 Avenue SE,Single vehicle incident.,06/22/2017 11:20:14 PM,06/22/2017 11:20:55 PM,SE,-114.016366985205,50.9152920580633,"(50.915292058063, -114.016366985205)",1
Eastbound 16 Avenue approaching 52 Street NE,Multi vehicle incident,03/08/2017 11:47:41 AM,03/08/2017 11:48:52 AM,NE,-113.966100175231,51.0668520938082,"(51.066852093808, -113.966100175231)",1
Southbound Crowchild Trail at Kensington Road NW,Two vehicle incident.,05/30/2017 07:30:43 AM,05/30/2017 07:49:26 AM,NW,-114.11850138363,51.0524923335053,"(51.052492333505, -114.11850138363)",1
Shawville Way and 162 Avenue SE,Two vehicle incident.,07/13/2017 12:01:17 PM,07/13/2017 12:18:42 PM,NW,-114.069642973469,50.9033932144085,"(50.903393214409, -114.069642973469)",1
11 Avenue at 9 Street SW,Incident involving a pedestrian,02/16/2017 05:33:10 PM,02/16/2017 05:45:22 PM,SW,-114.083923298796,51.0429578310133,"(51.042957831013, -114.083923298796)",1
16 Avenue at 19 Street NW,Traffic signals are flashing red. Crews have been dispatched.,06/04/2017 09:18:03 PM,06/04/2017 09:25:29 PM,NW,-114.106350217007,51.0669053616215,"(51.066905361622, -114.106350217007)",1
Southbound 52 Street at Glenmore Trail SE,Single vehicle incident blocking the right lane.,03/16/2017 05:36:05 PM,03/16/2017 05:53:43 PM,SE,-113.958671523295,50.9783936253088,"(50.978393625309, -113.958671523295)",1
Northbound Stoney Trail at 52 Street SE,Single vehicle incident.,07/14/2017 06:31:34 AM,07/14/2017 06:55:46 AM,SE,-113.948965406033,50.9100939590457,"(50.910093959046, -113.948965406033)",1
14 Street at 64 Avenue NW,Single vehicle incident,04/02/2017 09:16:46 AM,04/02/2017 09:19:41 AM,NW,-114.083572253516,51.1091278395816,"(51.109127839582, -114.083572253516)",1
Southbound Deerfoot Trail at Bow Bottom Trail SE,Single vehicle incident in the right shoulder lane.,03/18/2017 04:59:13 PM,03/18/2017 05:18:37 PM,SE,-114.030645278814,50.9487729040585,"(50.948772904059, -114.030645278814)",1
Westbound Memorial Drive at Deerfoot Trail SE,Multi-vehicle incident.,06/29/2017 09:32:55 PM,06/29/2017 09:35:20 PM,SE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Eastbound Marlborough Drive at 36 Street NE,Single vehicle incident.,04/26/2017 10:39:18 AM,04/26/2017 10:49:25 AM,NE,-113.981457843807,51.0595300081327,"(51.059530008133, -113.981457843807)",1
Heritage Drive at Elbow Drive SW,Two vehicle incident,04/12/2017 08:44:53 PM,04/12/2017 08:45:55 PM,NW,-114.083148359469,50.9795722073732,"(50.979572207373, -114.083148359469)",1
Northbound Deerfoot Trail north of Barlow Trail SE,Single vehicle incident blocking the left lane.,03/10/2017 09:22:27 AM,03/10/2017 09:23:18 AM,SE,-114.003426914089,51.0149591059977,"(51.014959105998, -114.003426914089)",1
Southbound Sarcee Trail at Richmond Road SW,Two vehicle incident.,05/11/2017 12:04:17 PM,05/11/2017 12:05:31 PM,SW,-114.166911166039,51.0180695293347,"(51.018069529335, -114.166911166039)",1
Southbound Deerfoot Trail at 17 Avenue SE,Two vehicle incident.,06/29/2017 06:57:04 PM,06/29/2017 07:25:07 PM,SE,-114.008611991531,51.0370350874538,"(51.037035087454, -114.008611991531)",1
Northbound Deerfoot Trail approaching Anderson Road SE,Stalled vehicle.,06/17/2017 04:18:48 PM,06/17/2017 04:19:51 PM,SE,-114.033912316884,50.9483419251775,"(50.948341925178, -114.033912316884)",1
Northbound Deerfoot Trail at McKenzie Towne Boulevard SE,2 vehicle incident.,02/23/2017 08:22:09 AM,02/23/2017 08:23:42 AM,SE,-113.975272604233,50.9217479626565,"(50.921747962657, -113.975272604233)",1
Bonaventure Drive between Anderson Road and Fairmount Drive SE,Two vehicle incident.,06/06/2017 11:02:10 AM,06/06/2017 11:03:35 AM,SE,-114.060233266237,50.9522548601039,"(50.952254860104, -114.060233266237)",1
34 Avenue and 4 Street SW,Single vehicle incident.,08/01/2017 12:47:17 AM,08/01/2017 12:48:07 AM,NW,-114.071498424071,51.0231815347207,"(51.023181534721, -114.071498424071)",1
Saddletowne Ci at 80 Avenue NE,There is an incident involving a pedestrian,04/11/2017 09:09:17 PM,04/11/2017 09:47:06 PM,NW,-113.950125794755,51.1252460415707,"(51.125246041571, -113.950125794755)",1
Westbound Glenmore Trail at Blackfoot Trail SE,Multi-vehicle incident blocking the left lane.,03/17/2017 08:04:48 AM,03/17/2017 08:05:36 AM,SE,-114.056911752152,50.9939810922884,"(50.993981092288, -114.056911752152)",1
Westbound Stoney Trail at Macleod Trail SE,Two vehicle incident.,06/13/2017 05:27:07 PM,06/13/2017 05:46:09 PM,SE,-114.058362895593,50.8993102265814,"(50.899310226581, -114.058362895593)",1
Northbound Barlow Trail at Peigan Trail SE,Two vehicle incident. Blocking the left lane.,07/05/2017 03:54:24 PM,07/05/2017 04:08:57 PM,NW,-114.002016711301,51.0145551381581,"(51.014555138158, -114.002016711301)",1
Southbound Crowchild Trail approaching 24 Avenue NW,Two vehicle incident. Blocking the left lane.,07/17/2017 08:12:30 AM,07/17/2017 08:20:06 AM,NW,-114.119444842227,51.0744303064741,"(51.074430306474, -114.119444842227)",1
85 Street and Old Banff Coach Road SW,Two vehicle incident.,07/11/2017 05:05:29 PM,07/11/2017 05:07:19 PM,SW,-114.211057469052,51.0667482860603,"(51.06674828606, -114.211057469052)",1
Southbound Deerfoot Trail at Anderson Road SE,Two vehicle incident.,05/17/2017 01:55:07 PM,05/17/2017 01:55:45 PM,SE,-114.033912316884,50.9483419251775,"(50.948341925178, -114.033912316884)",1
Bowness Road at Shaganappi Trail NW,Two vehicle incident.,05/09/2017 12:45:15 PM,05/09/2017 12:47:24 PM,NW,-114.149482664815,51.0636147673025,"(51.063614767303, -114.149482664815)",1
Shaganappi Trail and Crowchild Trail NW,Multi-vehicle incident. On the ramp from Shaganappi Tr to WB Crowchild Tr NW,07/05/2017 05:10:58 PM,07/05/2017 05:24:04 PM,NW,-114.150246524868,51.0992273153061,"(51.099227315306, -114.150246524868)",1
Eastbound 16 Avenue at 17 Street NW,Two vehicle incident. Blocking the right lane.,05/18/2017 08:47:56 AM,05/18/2017 08:56:02 AM,NW,-114.102092761542,51.0670122692451,"(51.067012269245, -114.102092761542)",1
Southbound Deerfoot Trail on the Calfrobe Bridge SE,Two vehicle incident. Blocking the right lane.,06/06/2017 08:17:37 AM,06/06/2017 08:53:08 AM,SE,-114.019172720268,51.0084980638161,"(51.008498063816, -114.019172720268)",1
Westbound Glenmore Trail west of Crowchild Trail SW,Two vehicle incident.  Blocking the right lane,08/02/2017 04:38:55 PM,08/02/2017 04:55:20 PM,SW,-114.121071289426,51.0009971347515,"(51.000997134752, -114.121071289426)",1
Centre Street at 13 Avenue NE,. Structure fire blocking the right lane.,05/01/2017 08:08:17 AM,05/01/2017 08:19:21 AM,NE,-114.062519121008,51.0644053404781,"(51.064405340478, -114.062519121008)",1
Westbound Glenmore Trail at Macleod Trail SE,Stalled vehicle.,05/26/2017 07:22:32 AM,05/26/2017 07:24:12 AM,SE,-114.072037003149,50.9944276300291,"(50.994427630029, -114.072037003149)",1
Dartmouth Road at 25 Avenue SE,Single vehicle incident.,02/19/2017 07:44:48 AM,02/19/2017 07:45:33 AM,SE,-114.043679679567,51.0282990020076,"(51.028299002008, -114.043679679567)",1
Eastbound 16 Avenue at 19 Street NW,Two vehicle incident. Blocking the right lane.,05/10/2017 04:08:00 PM,05/10/2017 04:21:45 PM,NW,-114.106350217007,51.0669053616215,"(51.066905361622, -114.106350217007)",1
Eastbound Memorial Drive at Deerfoot Trail NE,Multi-vehicle incident. Blocking two lanes EB and SB,04/13/2017 05:31:54 PM,04/13/2017 05:42:00 PM,NE,-114.019133128011,51.0535627199567,"(51.053562719957, -114.019133128011)",1
Barlow Trail and Mccall Wy NE,Single vehicle incident.,06/23/2017 12:06:38 AM,06/23/2017 12:07:43 AM,NE,-114.000829138472,51.102063796481,"(51.102063796481, -114.000829138472)",1
Westbound 6 Avenue at 9 Street SW,Multi vehicle incident,02/15/2017 05:21:29 PM,02/15/2017 05:22:32 PM,SW,-114.083760617465,51.04803328176,"(51.04803328176, -114.083760617465)",1
36 Street at 80 Avenue NE,Two vehicle incident.,04/28/2017 05:49:58 PM,04/28/2017 05:50:32 PM,NE,-113.981076569323,51.1252066911208,"(51.125206691121, -113.981076569323)",1
Northbound Deerfoot Trail at Southland Drive SE,Single vehicle incident. Moved to shoulder.,05/25/2017 06:01:47 PM,05/25/2017 06:05:45 PM,SE,-114.036221957794,50.9705895302783,"(50.970589530278, -114.036221957794)",1
Bow Trail at 37 Street SW,"Signal lights are flashing red, crews have been dispatched.",02/11/2017 10:46:25 AM,02/11/2017 10:48:04 AM,SW,-114.141130803982,51.0451719430305,"(51.045171943031, -114.141130803982)",1
Anderson Road at 24 Street SW,Two vehicle incident.,07/29/2017 04:29:32 PM,07/29/2017 04:47:33 PM,SW,-114.121010181952,50.9505957284917,"(50.950595728492, -114.121010181952)",1
Eastbound Country Hills Boulevard approaching Beddington Trail NW,2 vehicle incident in the left lane.,02/13/2017 06:02:42 PM,02/13/2017 06:19:52 PM,NW,-114.096351032635,51.1430823729571,"(51.143082372957, -114.096351032635)",1
Southbound Stoney Trail at 114 Avenue SE,Single vehicle incident,03/08/2017 07:33:55 AM,03/08/2017 07:45:55 AM,SE,-113.929481640384,50.9494147738947,"(50.949414773895, -113.929481640384)",1
9 Avenue at 11 Street SW,2 vehicle incident.,03/18/2017 05:17:26 PM,03/18/2017 05:18:37 PM,SW,-114.088706384967,51.0453306455415,"(51.045330645542, -114.088706384967)",1
Royal Oak Drive and Royal Crest Vw NW,There is an incident involving a pedestrian.,06/27/2017 08:08:12 PM,06/27/2017 08:09:36 PM,NW,-114.215834288422,51.1420122761782,"(51.142012276178, -114.215834288422)",1
Eastbound Glenmore Trail at Crowchild Trail SW,Single vehicle incident blocking the right lane.,02/27/2017 07:24:57 AM,02/27/2017 07:50:22 AM,SW,-114.121071289426,51.0009971347515,"(51.000997134752, -114.121071289426)",1
15 Street and 42 Avenue SW,There is an incident involving a pedestrian.,06/28/2017 05:04:04 PM,06/28/2017 05:07:24 PM,SW,-114.097579703655,51.0160475300532,"(51.016047530053, -114.097579703655)",1
41 Avenue and 1 Street NE,Two vehicle incident.,06/28/2017 06:51:40 AM,06/28/2017 06:52:27 AM,NE,-114.059898065358,51.089730113509,"(51.089730113509, -114.059898065358)",1
Northbound Shaganappi Trail at Stoney Trail NW,2 vehicle incident.,03/31/2017 06:58:52 PM,03/31/2017 07:01:26 PM,NW,-114.147933369876,51.1527364456253,"(51.152736445625, -114.147933369876)",1
25 Avenue at Centre Street NW,Single vehicle incident.,05/16/2017 04:18:32 PM,05/16/2017 04:23:20 PM,NW,-114.062521206466,51.0751669936369,"(51.075166993637, -114.062521206466)",1
Northbound 36 Street at 16 Avenue NE,Multi vehicle incident blocking the right lane,04/08/2017 11:08:24 AM,04/08/2017 11:11:02 AM,NE,-113.981496234768,51.0655694782199,"(51.06556947822, -113.981496234768)",1
19 Street at 32 Avenue NE,2 vehicle incident,03/08/2017 01:55:15 PM,03/08/2017 01:56:04 PM,NE,-114.012247752175,51.0815453371388,"(51.081545337139, -114.012247752175)",1
Eastbound Stoney Trail to Southbound Deerfoot Trail NE,Single vehicle incident.,04/03/2017 01:27:24 AM,04/03/2017 01:29:11 AM,NE,-114.015398455209,51.1761517268222,"(51.176151726822, -114.015398455209)",1
Westbound 32 Avenue at 12 Street NE,Single vehicle incident. Blocking the right lane,06/06/2017 04:08:17 PM,06/06/2017 04:11:44 PM,NE,-114.030114220227,51.0815375155309,"(51.081537515531, -114.030114220227)",1
71 Avenue and Blackfoot Trail SE,Two vehicle incident.,06/22/2017 04:43:43 PM,06/22/2017 04:45:24 PM,SE,-114.053704333859,50.9883045524737,"(50.988304552474, -114.053704333859)",1
Southbound Deerfoot Trail north of Glenmore Trail SE,Multi-vehicle incident in the right lane.,02/13/2017 03:45:30 PM,02/13/2017 03:52:23 PM,SE,-114.039173086226,50.9941566757218,"(50.994156675722, -114.039173086226)",1
25 Avenue at 37 Street SW,Multi-vehicle incident.,05/03/2017 04:10:34 PM,05/03/2017 04:24:07 PM,SW,-114.141196080905,51.0316012993833,"(51.031601299383, -114.141196080905)",1
Northbound Crowchild Trail at Bow Trail SW,Two vehicle incident. Blocking the right lane.,06/07/2017 08:11:10 AM,06/07/2017 08:16:27 AM,SW,-114.115033311174,51.0423506150612,"(51.042350615061, -114.115033311174)",1
Eastbound 16 Avenue at Barlow Trail NE,Two vehicle incident.,06/21/2017 06:26:38 PM,06/21/2017 06:30:35 PM,NE,-114.007756083027,51.0670118241574,"(51.067011824157, -114.007756083027)",1
Memorial Drive and 10 Street NW,Traffic signals are flashing red. Crews have been dispatched.,07/28/2017 10:13:40 PM,07/28/2017 10:16:05 PM,NW,-114.085860347592,51.0519609880605,"(51.051960988061, -114.085860347592)",1
Northbound Metis Trail and 80 Avenue NE,Two vehicle incident.,08/02/2017 05:08:13 PM,08/02/2017 05:17:40 PM,NE,-113.971461160756,51.1252938270341,"(51.125293827034, -113.971461160756)",1
Southbound Macleod Trail at 86 Avenue SE,Two vehicle incident.,04/27/2017 09:12:08 PM,04/27/2017 09:14:59 PM,NW,-114.071692939683,50.9759071805882,"(50.975907180588, -114.071692939683)",1
Northbound Sarcee Trail at 17 Avenue SW,Two vehicle incident.,07/28/2017 04:40:40 PM,07/28/2017 04:49:13 PM,SW,-114.166401566832,51.0393493012379,"(51.039349301238, -114.166401566832)",1
Westbound 130 Avenue at Deerfoot Trail SE,Two vehicle incident.,06/21/2017 08:12:27 PM,06/21/2017 08:16:47 PM,SE,-113.978889717279,50.931982522778,"(50.931982522778, -113.978889717279)",1
52 Street at 72 Avenue SE,2 vehicle incident.,03/10/2017 11:23:49 AM,03/10/2017 11:25:46 AM,SE,-113.95903137389,50.9895608259044,"(50.989560825904, -113.95903137389)",1
36 Street at 12 Avenue SE,Two vehicle incident.,04/26/2017 11:02:51 AM,04/26/2017 11:04:36 AM,SE,-113.981649742196,51.0424862419674,"(51.042486241967, -113.981649742196)",1
Garden Road at 100 Street NE,Two vehicle incident.,06/14/2017 02:24:07 PM,06/14/2017 02:25:10 PM,NE,-113.888669061289,51.0524333086326,"(51.052433308633, -113.888669061289)",1
Falconridge Boulevard at Taracove Estate Drive NE,Two vehicle incident.,05/16/2017 06:15:03 PM,05/16/2017 06:16:01 PM,NE,-113.946855284821,51.1189047655634,"(51.118904765563, -113.946855284821)",1
Northbound Macleod Trail at Lake Fraser Gate SE,Two vehicle incident,04/12/2017 11:59:28 AM,04/12/2017 12:00:57 PM,SE,-114.069497772377,50.9394548576621,"(50.939454857662, -114.069497772377)",1
2 Street and 25 Avenue SW,Single vehicle incident.,07/01/2017 12:29:02 PM,07/01/2017 12:30:04 PM,SW,-114.069033666228,51.0305067961009,"(51.030506796101, -114.069033666228)",1
Northbound Macleod Trail at 39 Avenue SE,Two vehicle incident.  Blocking the 2 right lanes.,07/12/2017 06:13:53 AM,07/12/2017 06:26:03 AM,SE,-114.062785518671,51.0186470659522,"(51.018647065952, -114.062785518671)",1
Northbound Beddington Trail at Hidden Valley Link NW,Multi-vehicle incident.,02/28/2017 07:12:39 PM,02/28/2017 07:14:25 PM,NW,-114.106185996465,51.1534029710137,"(51.153402971014, -114.106185996465)",1
Southbound Deerfoot Trail after Anderson Road SE,Multi-vehicle incident. Blocking multiple lanes.,07/13/2017 10:54:41 AM,07/13/2017 11:17:39 AM,SE,-114.021269678447,50.9523923352251,"(50.952392335225, -114.021269678447)",1
Eastbound Stoney Trail and Shaganappi Trail NW,Single vehicle incident.,07/05/2017 07:07:50 AM,07/05/2017 07:10:19 AM,NW,-114.147933369876,51.1527364456253,"(51.152736445625, -114.147933369876)",1
Penbrooke Drive at 5 Avenue SE,There is an incident involving a pedestrian.,06/18/2017 09:54:02 PM,06/18/2017 09:59:19 PM,SE,-113.941838389071,51.0485461351266,"(51.048546135127, -113.941838389071)",1
Eastbound Stoney Trail at Chaparal Boulevard SE,Single vehicle incident. .,06/16/2017 03:05:13 PM,06/16/2017 03:25:31 PM,SE,-114.025651493291,50.8889424507033,"(50.888942450703, -114.025651493291)",1
Eastbound 17 Avenue at Deerfoot Trail SE,2 vehicle incident blocking the right lane,03/03/2017 04:50:51 PM,03/03/2017 04:54:13 PM,SE,-114.004490921317,51.0369923474854,"(51.036992347485, -114.004490921317)",1
Northbound Deerfoot Trail north of Glenmore Trail SE,Two vehicle incident. Moved to the right shoulder lane.,08/03/2017 06:55:26 AM,08/03/2017 07:11:06 AM,SE,-114.039173086226,50.9941566757218,"(50.994156675722, -114.039173086226)",1
Southbound Macleod Trail at 94 Avenue SW,Two vehicle incident. . Blocking the left lane,06/14/2017 05:39:03 PM,06/14/2017 05:45:43 PM,SW,-114.071707082907,50.9686323183344,"(50.968632318334, -114.071707082907)",1
